score;completeness;rescuebot_action;rescuebot_location;alice_action;alice_location;world_nr;tick_nr
0;0.0;RemoveObject;(15, 6);;(21, 18);1;452
0;0.0;RemoveObject;(15, 6);;(21, 18);1;453
0;0.0;RemoveObject;(15, 6);;(21, 18);1;454
0;0.0;RemoveObject;(15, 6);;(21, 18);1;455
0;0.0;RemoveObject;(15, 6);;(21, 18);1;456
0;0.0;RemoveObject;(15, 6);;(21, 18);1;457
0;0.0;RemoveObject;(15, 6);;(21, 18);1;458
0;0.0;RemoveObject;(15, 6);;(21, 18);1;459
0;0.0;RemoveObject;(15, 6);;(21, 18);1;460
0;0.0;RemoveObject;(15, 6);;(21, 18);1;461
0;0.0;RemoveObject;(15, 6);;(21, 18);1;462
0;0.0;RemoveObject;(15, 6);;(21, 18);1;463
0;0.0;RemoveObject;(15, 6);;(21, 18);1;464
0;0.0;RemoveObject;(15, 6);;(21, 18);1;465
0;0.0;RemoveObject;(15, 6);;(21, 18);1;466
0;0.0;RemoveObject;(15, 6);MoveSouth;(21, 19);1;467
0;0.0;RemoveObject;(15, 6);MoveSouth;(21, 20);1;468
0;0.0;RemoveObject;(15, 6);;(21, 20);1;469
0;0.0;RemoveObject;(15, 6);MoveSouth;(21, 21);1;470
0;0.0;RemoveObject;(15, 6);MoveSouth;(21, 21);1;471
0;0.0;RemoveObject;(15, 6);MoveSouth;(21, 21);1;472
0;0.0;RemoveObject;(15, 6);;(21, 21);1;473
0;0.0;RemoveObject;(15, 6);;(21, 21);1;474
0;0.0;RemoveObject;(15, 6);;(21, 21);1;475
0;0.0;RemoveObject;(15, 6);;(21, 21);1;476
0;0.0;RemoveObject;(15, 6);;(21, 21);1;477
0;0.0;RemoveObject;(15, 6);;(21, 21);1;478
0;0.0;RemoveObject;(15, 6);;(21, 21);1;479
0;0.0;RemoveObject;(15, 6);;(21, 21);1;480
0;0.0;RemoveObject;(15, 6);MoveNorth;(21, 20);1;481
0;0.0;RemoveObject;(15, 6);;(21, 20);1;482
0;0.0;RemoveObject;(15, 6);;(21, 20);1;483
0;0.0;RemoveObject;(15, 6);;(21, 20);1;484
0;0.0;RemoveObject;(15, 6);;(21, 20);1;485
0;0.0;RemoveObject;(15, 6);MoveNorth;(21, 19);1;486
0;0.0;RemoveObject;(15, 6);;(21, 19);1;487
0;0.0;RemoveObject;(15, 6);;(21, 19);1;488
0;0.0;RemoveObject;(15, 6);;(21, 19);1;489
0;0.0;RemoveObject;(15, 6);;(21, 19);1;490
0;0.0;RemoveObject;(15, 6);MoveNorth;(21, 18);1;491
0;0.0;RemoveObject;(15, 6);;(21, 18);1;492
0;0.0;RemoveObject;(15, 6);;(21, 18);1;493
0;0.0;MoveSouth;(15, 6);;(21, 18);1;494
0;0.0;MoveSouth;(15, 6);;(21, 18);1;495
0;0.0;MoveSouth;(15, 6);;(21, 18);1;496
0;0.0;MoveSouth;(15, 6);;(21, 18);1;497
0;0.0;MoveSouth;(15, 6);;(21, 18);1;498
0;0.0;MoveSouth;(15, 6);;(21, 18);1;499
0;0.0;MoveSouth;(15, 6);;(21, 18);1;500
0;0.0;MoveSouth;(15, 6);;(21, 18);1;501
0;0.0;MoveSouth;(15, 7);;(21, 18);1;502
0;0.0;MoveSouthWest;(15, 7);;(21, 18);1;503
0;0.0;MoveSouthWest;(15, 7);;(21, 18);1;504
0;0.0;MoveSouthWest;(15, 7);;(21, 18);1;505
0;0.0;MoveSouthWest;(15, 7);;(21, 18);1;506
0;0.0;MoveSouthWest;(15, 7);;(21, 18);1;507
0;0.0;MoveSouthWest;(15, 7);;(21, 18);1;508
0;0.0;MoveSouthWest;(15, 7);;(21, 18);1;509
0;0.0;MoveSouthWest;(15, 7);;(21, 18);1;510
0;0.0;MoveSouthWest;(14, 8);;(21, 18);1;511
0;0.0;MoveSouthEast;(14, 8);;(21, 18);1;512
0;0.0;MoveSouthEast;(14, 8);;(21, 18);1;513
0;0.0;MoveSouthEast;(14, 8);;(21, 18);1;514
0;0.0;MoveSouthEast;(14, 8);;(21, 18);1;515
0;0.0;MoveSouthEast;(14, 8);;(21, 18);1;516
0;0.0;MoveSouthEast;(14, 8);;(21, 18);1;517
0;0.0;MoveSouthEast;(14, 8);;(21, 18);1;518
0;0.0;MoveSouthEast;(14, 8);;(21, 18);1;519
0;0.0;MoveSouthEast;(15, 9);;(21, 18);1;520
0;0.0;MoveNorthEast;(15, 9);;(21, 18);1;521
0;0.0;MoveNorthEast;(15, 9);;(21, 18);1;522
0;0.0;MoveNorthEast;(15, 9);;(21, 18);1;523
0;0.0;MoveNorthEast;(15, 9);;(21, 18);1;524
0;0.0;MoveNorthEast;(15, 9);;(21, 18);1;525
0;0.0;MoveNorthEast;(15, 9);;(21, 18);1;526
0;0.0;MoveNorthEast;(15, 9);;(21, 18);1;527
0;0.0;MoveNorthEast;(15, 9);;(21, 18);1;528
0;0.0;MoveNorthEast;(16, 8);;(21, 18);1;529
0;0.0;Idle;(16, 8);;(21, 18);1;530
0;0.0;Idle;(16, 8);;(21, 18);1;531
0;0.0;Idle;(16, 8);;(21, 18);1;532
0;0.0;Idle;(16, 8);;(21, 18);1;533
0;0.0;Idle;(16, 8);;(21, 18);1;534
0;0.0;Idle;(16, 8);MoveWest;(20, 18);1;535
0;0.0;Idle;(16, 8);MoveWest;(20, 18);1;536
0;0.0;Idle;(16, 8);MoveWest;(20, 18);1;537
0;0.0;Idle;(16, 8);MoveWest;(20, 18);1;538
0;0.0;Idle;(16, 8);MoveWest;(20, 18);1;539
0;0.0;Idle;(16, 8);MoveWest;(20, 18);1;540
0;0.0;Idle;(16, 8);MoveWest;(19, 18);1;541
0;0.0;Idle;(16, 8);MoveWest;(18, 18);1;542
0;0.0;Idle;(16, 8);MoveWest;(17, 18);1;543
0;0.0;Idle;(16, 8);;(17, 18);1;544
0;0.0;Idle;(16, 8);;(17, 18);1;545
0;0.0;Idle;(16, 8);MoveWest;(16, 18);1;546
0;0.0;Idle;(16, 8);;(16, 18);1;547
0;0.0;Idle;(16, 8);MoveWest;(15, 18);1;548
0;0.0;Idle;(16, 8);;(15, 18);1;549
0;0.0;Idle;(16, 8);MoveWest;(14, 18);1;550
0;0.0;Idle;(16, 8);;(14, 18);1;551
0;0.0;Idle;(16, 8);;(14, 18);1;552
0;0.0;Idle;(16, 8);;(14, 18);1;553
0;0.0;Idle;(16, 8);;(14, 18);1;554
0;0.0;Idle;(16, 8);;(14, 18);1;555
0;0.0;MoveWest;(16, 8);;(14, 18);1;556
0;0.0;MoveWest;(16, 8);MoveWest;(14, 18);1;557
0;0.0;MoveWest;(16, 8);MoveWest;(14, 18);1;558
0;0.0;MoveWest;(16, 8);MoveWest;(14, 18);1;559
0;0.0;MoveWest;(16, 8);MoveWest;(14, 18);1;560
0;0.0;MoveWest;(16, 8);MoveWest;(14, 18);1;561
0;0.0;MoveWest;(16, 8);MoveWest;(13, 18);1;562
0;0.0;MoveWest;(16, 8);MoveWest;(13, 18);1;563
0;0.0;MoveWest;(15, 8);MoveWest;(13, 18);1;564
0;0.0;MoveWest;(15, 8);MoveWest;(13, 18);1;565
0;0.0;MoveWest;(15, 8);MoveWest;(13, 18);1;566
0;0.0;MoveWest;(15, 8);MoveWest;(13, 18);1;567
0;0.0;MoveWest;(15, 8);MoveWest;(12, 18);1;568
0;0.0;MoveWest;(15, 8);MoveWest;(12, 18);1;569
0;0.0;MoveWest;(15, 8);MoveWest;(12, 18);1;570
0;0.0;MoveWest;(15, 8);MoveWest;(12, 18);1;571
0;0.0;MoveWest;(15, 8);MoveWest;(12, 18);1;572
0;0.0;MoveWest;(14, 8);MoveWest;(12, 18);1;573
0;0.0;CarryObject;(14, 8);MoveWest;(11, 18);1;574
0;0.0;CarryObject;(14, 8);;(11, 18);1;575
0;0.0;CarryObject;(14, 8);;(11, 18);1;576
0;0.0;CarryObject;(14, 8);;(11, 18);1;577
0;0.0;CarryObject;(14, 8);MoveWest;(11, 18);1;578
0;0.0;CarryObject;(14, 8);MoveWest;(11, 18);1;579
0;0.0;CarryObject;(14, 8);MoveWest;(11, 18);1;580
0;0.0;CarryObject;(14, 8);MoveWest;(11, 18);1;581
0;0.0;CarryObject;(14, 8);MoveWest;(11, 18);1;582
0;0.0;CarryObject;(14, 8);MoveWest;(10, 18);1;583
0;0.0;CarryObject;(14, 8);MoveWest;(10, 18);1;584
0;0.0;CarryObject;(14, 8);MoveWest;(10, 18);1;585
0;0.0;CarryObject;(14, 8);MoveWest;(10, 18);1;586
0;0.0;CarryObject;(14, 8);MoveWest;(10, 18);1;587
0;0.0;CarryObject;(14, 8);MoveWest;(10, 18);1;588
0;0.0;CarryObject;(14, 8);MoveWest;(9, 18);1;589
0;0.0;CarryObject;(14, 8);;(9, 18);1;590
0;0.0;CarryObject;(14, 8);;(9, 18);1;591
0;0.0;CarryObject;(14, 8);MoveWest;(8, 18);1;592
0;0.0;CarryObject;(14, 8);;(8, 18);1;593
0;0.0;CarryObject;(14, 8);;(8, 18);1;594
0;0.0;CarryObject;(14, 8);;(8, 18);1;595
0;0.0;CarryObject;(14, 8);;(8, 18);1;596
0;0.0;CarryObject;(14, 8);;(8, 18);1;597
0;0.0;CarryObject;(14, 8);;(8, 18);1;598
0;0.0;CarryObject;(14, 8);;(8, 18);1;599
0;0.0;CarryObject;(14, 8);;(8, 18);1;600
0;0.0;CarryObject;(14, 8);RemoveObject;(8, 18);1;601
0;0.0;CarryObject;(14, 8);;(8, 18);1;602
0;0.0;CarryObject;(14, 8);;(8, 18);1;603
0;0.0;CarryObject;(14, 8);;(8, 18);1;604
0;0.0;CarryObject;(14, 8);MoveEast;(9, 18);1;605
0;0.0;CarryObject;(14, 8);;(9, 18);1;606
0;0.0;CarryObject;(14, 8);;(9, 18);1;607
0;0.0;CarryObject;(14, 8);;(9, 18);1;608
0;0.0;CarryObject;(14, 8);;(9, 18);1;609
0;0.0;CarryObject;(14, 8);;(9, 18);1;610
0;0.0;CarryObject;(14, 8);;(9, 18);1;611
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;612
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;613
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;614
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;615
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;616
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;617
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;618
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;619
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;620
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;621
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;622
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;623
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;624
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;625
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;626
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;627
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;628
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;629
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;630
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;631
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;632
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;633
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;634
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;635
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;636
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;637
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;638
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;639
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;640
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;641
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;642
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;643
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;644
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;645
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;646
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;647
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;648
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;649
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;650
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;651
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;652
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;653
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;654
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;655
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;656
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;657
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;658
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;659
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;660
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;661
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;662
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;663
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;664
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;665
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;666
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;667
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;668
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;669
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;670
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;671
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;672
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;673
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;674
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;675
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;676
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;677
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;678
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;679
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;680
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;681
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;682
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;683
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;684
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;685
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;686
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;687
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;688
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;689
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;690
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;691
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;692
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;693
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;694
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;695
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;696
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;697
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;698
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;699
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;700
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;701
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;702
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;703
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;704
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;705
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;706
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;707
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;708
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;709
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;710
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;711
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;712
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;713
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;714
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;715
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;716
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;717
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;718
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;719
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;720
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;721
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;722
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;723
0;0.0;CarryObject;(14, 8);RemoveObject;(9, 18);1;724
0;0.0;MoveNorthEast;(14, 8);RemoveObject;(9, 18);1;725
0;0.0;MoveNorthEast;(14, 8);RemoveObject;(9, 18);1;726
0;0.0;MoveNorthEast;(14, 8);RemoveObject;(9, 18);1;727
0;0.0;MoveNorthEast;(14, 8);RemoveObject;(9, 18);1;728
0;0.0;MoveNorthEast;(14, 8);RemoveObject;(9, 18);1;729
0;0.0;MoveNorthEast;(14, 8);RemoveObject;(9, 18);1;730
0;0.0;MoveNorthEast;(14, 8);RemoveObject;(9, 18);1;731
0;0.0;MoveNorthEast;(14, 8);RemoveObject;(9, 18);1;732
0;0.0;MoveNorthEast;(15, 7);RemoveObject;(9, 18);1;733
0;0.0;MoveNorthEast;(15, 7);RemoveObject;(9, 18);1;734
0;0.0;MoveNorthEast;(15, 7);RemoveObject;(9, 18);1;735
0;0.0;MoveNorthEast;(15, 7);RemoveObject;(9, 18);1;736
0;0.0;MoveNorthEast;(15, 7);RemoveObject;(9, 18);1;737
0;0.0;MoveNorthEast;(15, 7);RemoveObject;(9, 18);1;738
0;0.0;MoveNorthEast;(15, 7);RemoveObject;(9, 18);1;739
0;0.0;MoveNorthEast;(15, 7);RemoveObject;(9, 18);1;740
0;0.0;MoveNorthEast;(15, 7);RemoveObject;(9, 18);1;741
0;0.0;MoveNorthEast;(16, 6);RemoveObject;(9, 18);1;742
0;0.0;MoveEast;(16, 6);RemoveObject;(9, 18);1;743
0;0.0;MoveEast;(16, 6);RemoveObject;(9, 18);1;744
0;0.0;MoveEast;(16, 6);RemoveObject;(9, 18);1;745
0;0.0;MoveEast;(16, 6);RemoveObject;(9, 18);1;746
0;0.0;MoveEast;(16, 6);RemoveObject;(9, 18);1;747
0;0.0;MoveEast;(16, 6);RemoveObject;(9, 18);1;748
0;0.0;MoveEast;(16, 6);RemoveObject;(9, 18);1;749
0;0.0;MoveEast;(16, 6);RemoveObject;(9, 18);1;750
0;0.0;MoveEast;(17, 6);RemoveObject;(9, 18);1;751
0;0.0;MoveSouthEast;(17, 6);RemoveObject;(9, 18);1;752
0;0.0;MoveSouthEast;(17, 6);RemoveObject;(9, 18);1;753
0;0.0;MoveSouthEast;(17, 6);RemoveObject;(9, 18);1;754
0;0.0;MoveSouthEast;(17, 6);RemoveObject;(9, 18);1;755
0;0.0;MoveSouthEast;(17, 6);RemoveObject;(9, 18);1;756
0;0.0;MoveSouthEast;(17, 6);RemoveObject;(9, 18);1;757
0;0.0;MoveSouthEast;(17, 6);RemoveObject;(9, 18);1;758
0;0.0;MoveSouthEast;(17, 6);RemoveObject;(9, 18);1;759
0;0.0;MoveSouthEast;(18, 7);RemoveObject;(9, 18);1;760
0;0.0;MoveSouthEast;(18, 7);RemoveObject;(9, 18);1;761
0;0.0;MoveSouthEast;(18, 7);RemoveObject;(9, 18);1;762
0;0.0;MoveSouthEast;(18, 7);RemoveObject;(9, 18);1;763
0;0.0;MoveSouthEast;(18, 7);RemoveObject;(9, 18);1;764
0;0.0;MoveSouthEast;(18, 7);RemoveObject;(9, 18);1;765
0;0.0;MoveSouthEast;(18, 7);RemoveObject;(9, 18);1;766
0;0.0;MoveSouthEast;(18, 7);RemoveObject;(9, 18);1;767
0;0.0;MoveSouthEast;(18, 7);RemoveObject;(9, 18);1;768
0;0.0;MoveSouthEast;(19, 8);RemoveObject;(9, 18);1;769
0;0.0;MoveSouthEast;(19, 8);RemoveObject;(9, 18);1;770
0;0.0;MoveSouthEast;(19, 8);RemoveObject;(9, 18);1;771
0;0.0;MoveSouthEast;(19, 8);RemoveObject;(9, 18);1;772
0;0.0;MoveSouthEast;(19, 8);RemoveObject;(9, 18);1;773
0;0.0;MoveSouthEast;(19, 8);RemoveObject;(9, 18);1;774
0;0.0;MoveSouthEast;(19, 8);RemoveObject;(9, 18);1;775
0;0.0;MoveSouthEast;(19, 8);RemoveObject;(9, 18);1;776
0;0.0;MoveSouthEast;(19, 8);RemoveObject;(9, 18);1;777
0;0.0;MoveSouthEast;(19, 8);RemoveObject;(9, 18);1;778
0;0.0;MoveSouthEast;(19, 8);RemoveObject;(9, 18);1;779
0;0.0;MoveSouthEast;(19, 8);RemoveObject;(9, 18);1;780
0;0.0;MoveSouthEast;(19, 8);RemoveObject;(9, 18);1;781
0;0.0;MoveSouthEast;(19, 8);RemoveObject;(9, 18);1;782
0;0.0;MoveSouthEast;(20, 9);RemoveObject;(9, 18);1;783
0;0.0;MoveSouthEast;(20, 9);RemoveObject;(9, 18);1;784
0;0.0;MoveSouthEast;(20, 9);RemoveObject;(9, 18);1;785
0;0.0;MoveSouthEast;(20, 9);RemoveObject;(9, 18);1;786
0;0.0;MoveSouthEast;(20, 9);RemoveObject;(9, 18);1;787
0;0.0;MoveSouthEast;(20, 9);RemoveObject;(9, 18);1;788
0;0.0;MoveSouthEast;(20, 9);RemoveObject;(9, 18);1;789
0;0.0;MoveSouthEast;(20, 9);RemoveObject;(9, 18);1;790
0;0.0;MoveSouthEast;(20, 9);RemoveObject;(9, 18);1;791
0;0.0;MoveSouthEast;(21, 10);RemoveObject;(9, 18);1;792
0;0.0;MoveSouthEast;(21, 10);RemoveObject;(9, 18);1;793
0;0.0;MoveSouthEast;(21, 10);RemoveObject;(9, 18);1;794
0;0.0;MoveSouthEast;(21, 10);RemoveObject;(9, 18);1;795
0;0.0;MoveSouthEast;(21, 10);RemoveObject;(9, 18);1;796
0;0.0;MoveSouthEast;(21, 10);RemoveObject;(9, 18);1;797
0;0.0;MoveSouthEast;(21, 10);RemoveObject;(9, 18);1;798
0;0.0;MoveSouthEast;(21, 10);RemoveObject;(9, 18);1;799
0;0.0;MoveSouthEast;(21, 10);RemoveObject;(9, 18);1;800
0;0.0;MoveSouthEast;(22, 11);RemoveObject;(9, 18);1;801
0;0.0;MoveSouth;(22, 11);RemoveObject;(9, 18);1;802
0;0.0;MoveSouth;(22, 11);RemoveObject;(9, 18);1;803
0;0.0;MoveSouth;(22, 11);RemoveObject;(9, 18);1;804
0;0.0;MoveSouth;(22, 11);RemoveObject;(9, 18);1;805
0;0.0;MoveSouth;(22, 11);RemoveObject;(9, 18);1;806
0;0.0;MoveSouth;(22, 11);RemoveObject;(9, 18);1;807
0;0.0;MoveSouth;(22, 11);RemoveObject;(9, 18);1;808
0;0.0;MoveSouth;(22, 11);RemoveObject;(9, 18);1;809
0;0.0;MoveSouth;(22, 12);RemoveObject;(9, 18);1;810
0;0.0;MoveSouth;(22, 12);RemoveObject;(9, 18);1;811
0;0.0;MoveSouth;(22, 12);RemoveObject;(9, 18);1;812
0;0.0;MoveSouth;(22, 12);;(9, 18);1;813
0;0.0;MoveSouth;(22, 12);;(9, 18);1;814
0;0.0;MoveSouth;(22, 12);;(9, 18);1;815
0;0.0;MoveSouth;(22, 12);;(9, 18);1;816
0;0.0;MoveSouth;(22, 12);;(9, 18);1;817
0;0.0;MoveSouth;(22, 12);;(9, 18);1;818
0;0.0;MoveSouth;(22, 13);;(9, 18);1;819
0;0.0;MoveSouthEast;(22, 13);;(9, 18);1;820
0;0.0;MoveSouthEast;(22, 13);;(9, 18);1;821
0;0.0;MoveSouthEast;(22, 13);;(9, 18);1;822
0;0.0;MoveSouthEast;(22, 13);;(9, 18);1;823
0;0.0;MoveSouthEast;(22, 13);;(9, 18);1;824
0;0.0;MoveSouthEast;(22, 13);;(9, 18);1;825
0;0.0;MoveSouthEast;(22, 13);;(9, 18);1;826
0;0.0;MoveSouthEast;(22, 13);;(9, 18);1;827
0;0.0;MoveSouthEast;(23, 14);;(9, 18);1;828
0;0.0;Drop;(23, 14);;(9, 18);1;829
0;0.0;Drop;(23, 14);;(9, 18);1;830
0;0.0;Drop;(23, 14);;(9, 18);1;831
0;0.0;Drop;(23, 14);;(9, 18);1;832
0;0.0;Drop;(23, 14);;(9, 18);1;833
0;0.0;Drop;(23, 14);;(9, 18);1;834
0;0.0;Drop;(23, 14);;(9, 18);1;835
0;0.0;Drop;(23, 14);;(9, 18);1;836
3;0.125;Drop;(23, 14);;(9, 18);1;837
3;0.125;MoveSouthWest;(23, 14);;(9, 18);1;838
3;0.125;MoveSouthWest;(23, 14);;(9, 18);1;839
3;0.125;MoveSouthWest;(23, 14);;(9, 18);1;840
3;0.125;MoveSouthWest;(23, 14);;(9, 18);1;841
3;0.125;MoveSouthWest;(23, 14);MoveSouth;(9, 19);1;842
3;0.125;MoveSouthWest;(23, 14);;(9, 19);1;843
3;0.125;MoveSouthWest;(23, 14);MoveSouth;(9, 20);1;844
3;0.125;MoveSouthWest;(23, 14);;(9, 20);1;845
3;0.125;MoveSouthWest;(22, 15);;(9, 20);1;846
3;0.125;MoveSouth;(22, 15);;(9, 20);1;847
3;0.125;MoveSouth;(22, 15);;(9, 20);1;848
3;0.125;MoveSouth;(22, 15);;(9, 20);1;849
3;0.125;MoveSouth;(22, 15);;(9, 20);1;850
3;0.125;MoveSouth;(22, 15);MoveSouth;(9, 21);1;851
3;0.125;MoveSouth;(22, 15);;(9, 21);1;852
3;0.125;MoveSouth;(22, 15);;(9, 21);1;853
3;0.125;MoveSouth;(22, 15);;(9, 21);1;854
3;0.125;MoveSouth;(22, 16);;(9, 21);1;855
3;0.125;MoveSouthWest;(22, 16);;(9, 21);1;856
3;0.125;MoveSouthWest;(22, 16);;(9, 21);1;857
3;0.125;MoveSouthWest;(22, 16);;(9, 21);1;858
3;0.125;MoveSouthWest;(22, 16);;(9, 21);1;859
3;0.125;MoveSouthWest;(22, 16);;(9, 21);1;860
3;0.125;MoveSouthWest;(22, 16);MoveNorth;(9, 20);1;861
3;0.125;MoveSouthWest;(22, 16);;(9, 20);1;862
3;0.125;MoveSouthWest;(22, 16);;(9, 20);1;863
3;0.125;MoveSouthWest;(21, 17);;(9, 20);1;864
3;0.125;MoveSouth;(21, 17);;(9, 20);1;865
3;0.125;MoveSouth;(21, 17);;(9, 20);1;866
3;0.125;MoveSouth;(21, 17);;(9, 20);1;867
